No.,Time,Source,Destination,Protocol,Length,Info
783,19.757461,fe80::90e6:2bff:fec5:cd4b,ff02::fb,MDNS,107,"Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question"
784,19.757616,::,ff02::1:3,ICMPv6,90,Multicast Listener Query
785,19.86858,HewlettP_81:05:00,Broadcast,ARP,60,Who has 10.12.37.13? Tell 10.12.63.254
786,19.868613,HewlettP_81:05:00,Broadcast,ARP,60,Who has 10.12.34.126? Tell 10.12.63.254
787,19.868622,HewlettP_81:05:00,Broadcast,ARP,60,Who has 10.12.49.251? Tell 10.12.63.254
788,19.868629,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.37.255? Tell 10.12.32.1
789,19.870155,HewlettP_81:05:00,Broadcast,ARP,60,Who has 10.12.52.76? Tell 10.12.63.254
790,19.870167,HewlettP_81:05:00,Broadcast,ARP,60,Who has 10.12.52.67? Tell 10.12.63.254
791,20.062118,HewlettP_81:05:00,Broadcast,ARP,60,Who has 10.12.38.186? Tell 10.12.63.254
792,20.062152,HewlettP_81:05:00,Broadcast,ARP,60,Who has 10.12.38.171? Tell 10.12.63.254
793,20.266651,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.53.210? Tell 10.12.32.1
794,20.266679,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.51.101? Tell 10.12.32.1
795,20.266688,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.34.175? Tell 10.12.32.1
796,20.266694,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.38.85? Tell 10.12.32.1
797,20.269259,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.49.167? Tell 10.12.32.1
798,20.269268,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.52.3? Tell 10.12.32.1
799,20.269274,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.37.220? Tell 10.12.32.1
800,20.269282,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.35.34? Tell 10.12.32.1
801,20.269288,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.35.141? Tell 10.12.32.1
802,20.2714,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.35.112? Tell 10.12.32.1
803,20.271417,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.53.175? Tell 10.12.32.1
804,20.271423,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.37.13? Tell 10.12.32.1
805,20.271428,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.53.8? Tell 10.12.32.1
806,20.36888,HewlettP_81:05:00,Broadcast,ARP,60,Who has 10.12.51.244? Tell 10.12.63.254
807,20.36891,HewlettP_81:05:00,Broadcast,ARP,60,Who has 10.12.51.101? Tell 10.12.63.254
808,20.625039,10.12.35.246,224.77.77.77,UDP,148,12177  >  12177 Len=106
809,20.639037,10.12.35.246,224.77.77.77,UDP,148,12177  >  12177 Len=106
810,20.646524,10.12.35.246,224.77.77.77,UDP,148,12177  >  12177 Len=106
811,20.676,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.35.48? Tell 10.12.32.1
812,20.778894,HewlettP_81:05:00,Broadcast,ARP,60,Who has 10.12.51.202? Tell 10.12.63.254
813,20.880918,HewlettP_81:05:00,Broadcast,ARP,60,Who has 10.12.37.13? Tell 10.12.63.254
814,20.909475,HewlettP_81:05:00,Broadcast,ARP,60,Who has 10.12.34.126? Tell 10.12.63.254
815,20.909516,HewlettP_81:05:00,Broadcast,ARP,60,Who has 10.12.49.251? Tell 10.12.63.254
816,20.909526,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.52.114? Tell 10.12.32.1
817,20.909532,HewlettP_81:05:00,Broadcast,ARP,60,Who has 10.12.52.67? Tell 10.12.63.254
818,21.085343,fe80::dfc3:ea8e:93e8:395d,ff02::fb,MDNS,105,"Standard query 0x0000 PTR _microsoft_mcc._tcp.local, ""QU"" question"
819,21.085461,HewlettP_81:05:00,Broadcast,ARP,60,Who has 10.12.38.171? Tell 10.12.63.254
820,21.085474,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.45.34? Tell 10.12.32.1
821,21.189373,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.37.225? Tell 10.12.32.1
822,21.189395,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.50.195? Tell 10.12.32.1
823,21.189401,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.34.106? Tell 10.12.32.1
824,21.189406,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.50.127? Tell 10.12.32.1
825,21.290135,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.37.255? Tell 10.12.32.1
826,21.290167,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.49.181? Tell 10.12.32.1
827,21.292422,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.37.204? Tell 10.12.32.1
828,21.292444,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.35.238? Tell 10.12.32.1
829,21.29245,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.34.30? Tell 10.12.32.1
830,21.292455,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.34.222? Tell 10.12.32.1
831,21.29246,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.34.147? Tell 10.12.32.1
832,21.292465,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.50.151? Tell 10.12.32.1
833,21.292471,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.53.205? Tell 10.12.32.1
834,21.292477,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.35.23? Tell 10.12.32.1
835,21.294471,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.37.36? Tell 10.12.32.1
836,21.294489,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.36.188? Tell 10.12.32.1
837,21.294496,HewlettP_81:05:00,Broadcast,ARP,60,Who has 10.12.37.194? Tell 10.12.63.254
838,21.294503,HewlettP_81:05:00,Broadcast,ARP,60,Who has 10.12.37.204? Tell 10.12.63.254
839,21.392286,HewlettP_81:05:00,Broadcast,ARP,60,Who has 10.12.51.244? Tell 10.12.63.254
840,21.392315,HewlettP_81:05:00,Broadcast,ARP,60,Who has 10.12.51.101? Tell 10.12.63.254
841,21.392324,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.50.90? Tell 10.12.32.1
842,21.59721,::,ff02::1:3,ICMPv6,90,Multicast Listener Query
843,21.597339,::,ff02::1:3,ICMPv6,90,Multicast Listener Query
844,21.597369,HewlettP_81:05:00,Broadcast,ARP,60,Who has 10.12.51.188? Tell 10.12.63.254
845,21.801623,fe80::90e6:2bff:fec5:cd4b,ff02::fb,MDNS,107,"Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question"
846,21.801722,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.52.229? Tell 10.12.32.1
847,21.801732,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.49.188? Tell 10.12.32.1
848,21.801737,HewlettP_81:05:00,Broadcast,ARP,60,Who has 10.12.51.202? Tell 10.12.63.254
849,21.801742,52:51:08:30:08:c2,Broadcast,ARP,56,Who has 10.12.32.1? Tell 10.12.53.82
850,21.801747,HewlettP_81:05:00,Broadcast,ARP,60,Who has 10.12.37.13? Tell 10.12.63.254
851,21.803732,HewlettP_81:05:00,Broadcast,ARP,60,Who has 10.12.34.126? Tell 10.12.63.254
852,21.904169,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.54.73? Tell 10.12.32.1
853,21.904193,HewlettP_81:05:00,Broadcast,ARP,60,Who has 10.12.49.251? Tell 10.12.63.254
854,21.904199,HewlettP_81:05:00,Broadcast,ARP,60,Who has 10.12.52.67? Tell 10.12.63.254
855,21.904203,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.38.87? Tell 10.12.32.1
856,22.006565,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.35.94? Tell 10.12.32.1
857,22.006656,HewlettP_81:05:00,Broadcast,ARP,60,Who has 10.12.38.12? Tell 10.12.63.254
858,22.108848,fe80::dfc3:ea8e:93e8:395d,ff02::fb,MDNS,105,"Standard query 0x0000 PTR _microsoft_mcc._tcp.local, ""QM"" question"
859,22.108967,HewlettP_81:05:00,Broadcast,ARP,60,Who has 10.12.38.171? Tell 10.12.63.254
860,22.238627,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.35.141? Tell 10.12.32.1
861,22.238655,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.35.112? Tell 10.12.32.1
862,22.238664,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.53.175? Tell 10.12.32.1
863,22.238671,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.37.13? Tell 10.12.32.1
864,22.238679,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.53.8? Tell 10.12.32.1
865,22.238686,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.35.48? Tell 10.12.32.1
866,22.238692,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.52.114? Tell 10.12.32.1
867,22.238699,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.45.34? Tell 10.12.32.1
868,22.313628,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.38.14? Tell 10.12.32.1
869,22.313656,fe80::c8dd:b2ff:fe91:8fb2,ff02::fb,ICMPv6,86,Multicast Listener Report
870,22.313768,HewlettP_81:05:00,Broadcast,ARP,60,Who has 10.12.37.204? Tell 10.12.63.254
871,22.518182,HewlettP_81:05:00,Broadcast,ARP,60,Who has 10.12.38.16? Tell 10.12.63.254
872,22.520786,fe80::8ab:1287:d1bc:e3ee,ff02::fb,MDNS,913,"Standard query response 0x0000 PTR Hemaâ\200\231s MacBook Pro._airplay._tcp.local PTR A4CF995F3A5A@Hemaâ\200\231s MacBook Pro._raop._tcp.local TXT, cache flush TXT, cache flush SRV, cache flush 0 0 7000 Hemas-MacBook-Pro.local SRV, cache flush 0 0 7000 Hemas-MacBook-Pro.local AAAA, cache flush fe80::8ab:1287:d1bc:e3ee A, cache flush 10.12.50.132 NSEC, cache flush Hemaâ\200\231s MacBook Pro._airplay._tcp.local NSEC, cache flush A4CF995F3A5A@Hemaâ\200\231s MacBook Pro._raop._tcp.local NSEC, cache flush Hemas-MacBook-Pro.local"
873,22.62212,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.51.5? Tell 10.12.32.1
874,22.624428,::,ff02::1:3,ICMPv6,90,Multicast Listener Query
875,22.624545,::,ff02::1:3,ICMPv6,90,Multicast Listener Query
876,22.627489,HewlettP_81:05:00,Broadcast,ARP,60,Who has 10.12.51.188? Tell 10.12.63.254
877,22.62751,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.38.2? Tell 10.12.32.1
878,22.664771,10.12.35.246,142.250.182.206,TCP,1466,52387  >  443 [ACK] Seq=1 Ack=1 Win=258 Len=1412 [TCP segment of a reassembled PDU]
879,22.664771,10.12.35.246,142.250.182.206,TLSv1.2,1441,Application Data
880,22.664831,10.12.35.246,142.250.182.206,TLSv1.2,93,Application Data
881,22.664851,10.12.35.246,142.250.182.206,TLSv1.2,311,Application Data
882,22.722788,fe80::c8dd:b2ff:fe91:8fb2,ff02::fb,MDNS,179,"Standard query 0x0000 ANY {""nm"":""Keerthana Redmi"",""as"":""[8194]"",""ip"":""98""}._mi-connect._udp.local, ""QM"" question SRV 0 0 56666 Android.local"
883,22.755259,142.250.182.206,10.12.35.246,TCP,60,443  >  52387 [ACK] Seq=1 Ack=1413 Win=604 Len=0
884,22.755259,142.250.182.206,10.12.35.246,TCP,60,443  >  52387 [ACK] Seq=1 Ack=2800 Win=615 Len=0
885,22.755259,142.250.182.206,10.12.35.246,TCP,60,443  >  52387 [ACK] Seq=1 Ack=2839 Win=615 Len=0
886,22.755259,142.250.182.206,10.12.35.246,TCP,60,443  >  52387 [ACK] Seq=1 Ack=3096 Win=626 Len=0
887,22.755259,142.250.182.206,10.12.35.246,TLSv1.2,93,Application Data
888,22.800083,10.12.35.246,142.250.182.206,TCP,54,52387  >  443 [ACK] Seq=3096 Ack=40 Win=258 Len=0
889,22.828431,HewlettP_81:05:00,Broadcast,ARP,60,Who has 10.12.51.202? Tell 10.12.63.254
890,22.828458,HewlettP_81:05:00,Broadcast,ARP,60,Who has 10.12.49.251? Tell 10.12.63.254
891,22.84677,142.250.182.206,10.12.35.246,TLSv1.2,123,Application Data
892,22.859198,142.250.182.206,10.12.35.246,TLSv1.2,85,Application Data
893,22.859198,142.250.182.206,10.12.35.246,TLSv1.2,93,Application Data
894,22.859245,10.12.35.246,142.250.182.206,TCP,54,52387  >  443 [ACK] Seq=3096 Ack=179 Win=257 Len=0
895,22.859577,10.12.35.246,142.250.182.206,TLSv1.2,93,Application Data
896,22.927542,HewlettP_81:05:00,Broadcast,ARP,60,Who has 10.12.52.67? Tell 10.12.63.254
897,22.950633,142.250.182.206,10.12.35.246,TCP,60,443  >  52387 [ACK] Seq=179 Ack=3135 Win=626 Len=0
898,23.030177,HewlettP_81:05:00,Broadcast,ARP,60,Who has 10.12.38.12? Tell 10.12.63.254
899,23.030204,HewlettP_81:05:00,Broadcast,ARP,60,Who has 10.12.37.13? Tell 10.12.63.254
900,23.030214,fe80::c8dd:b2ff:fe91:8fb2,ff02::fb,MDNS,179,"Standard query 0x0000 ANY {""nm"":""Keerthana Redmi"",""as"":""[8194]"",""ip"":""98""}._mi-connect._udp.local, ""QM"" question SRV 0 0 56666 Android.local"
901,23.132333,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.50.170? Tell 10.12.32.1
902,23.132366,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.51.101? Tell 10.12.32.1
903,23.236367,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.35.116? Tell 10.12.32.1
904,23.238048,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.50.127? Tell 10.12.32.1
905,23.238069,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.37.255? Tell 10.12.32.1
906,23.238078,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.37.204? Tell 10.12.32.1
907,23.238085,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.35.238? Tell 10.12.32.1
908,23.240606,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.34.30? Tell 10.12.32.1
909,23.240626,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.34.222? Tell 10.12.32.1
910,23.240635,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.34.147? Tell 10.12.32.1
911,23.240642,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.50.151? Tell 10.12.32.1
912,23.242968,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.35.23? Tell 10.12.32.1
913,23.242986,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.36.188? Tell 10.12.32.1
914,23.242994,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.50.90? Tell 10.12.32.1
915,23.242999,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.52.229? Tell 10.12.32.1
916,23.244789,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.49.188? Tell 10.12.32.1
917,23.244808,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.54.73? Tell 10.12.32.1
918,23.244817,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.38.87? Tell 10.12.32.1
919,23.244824,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.35.94? Tell 10.12.32.1
920,23.338167,fe80::c8dd:b2ff:fe91:8fb2,ff02::fb,MDNS,179,"Standard query 0x0000 ANY {""nm"":""Keerthana Redmi"",""as"":""[8194]"",""ip"":""98""}._mi-connect._udp.local, ""QM"" question SRV 0 0 56666 Android.local"
921,23.338288,HewlettP_81:05:00,Broadcast,ARP,60,Who has 10.12.37.204? Tell 10.12.63.254
922,23.541477,HewlettP_81:05:00,Broadcast,ARP,60,Who has 10.12.38.16? Tell 10.12.63.254
923,23.541515,fe80::c8dd:b2ff:fe91:8fb2,ff02::fb,MDNS,524,"Standard query response 0x0000 PTR, cache flush Android.local PTR, cache flush Android.local TXT, cache flush PTR _mi-connect._udp.local PTR {""nm"":""Keerthana Redmi"",""as"":""[8194]"",""ip"":""98""}._mi-connect._udp.local SRV, cache flush 0 0 56666 Android.local NSEC, cache flush 98.35.12.10.in-addr.arpa NSEC, cache flush 2.B.F.8.1.9.E.F.F.F.2.B.D.D.8.C.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush {""nm"":""Keerthana Redmi"",""as"":""[8194]"",""ip"":""98""}._mi-connect._udp.local"
924,23.62619,10.12.35.246,224.77.77.77,UDP,148,12177  >  12177 Len=106
925,23.640358,10.12.35.246,224.77.77.77,UDP,148,12177  >  12177 Len=106
926,23.648926,HewlettP_81:05:00,Broadcast,ARP,60,Who has 10.12.51.188? Tell 10.12.63.254
927,23.648945,fe80::c8dd:b2ff:fe91:8fb2,ff02::fb,MDNS,143,"Standard query 0x0000 ANY Android.local, ""QM"" question ANY Android.local, ""QM"" question A 10.12.35.98 AAAA fe80::c8dd:b2ff:fe91:8fb2"
928,23.656141,10.12.35.246,224.77.77.77,UDP,148,12177  >  12177 Len=106
929,23.748539,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.37.220? Tell 10.12.32.1
930,23.748569,fe80::90e6:2bff:fec5:cd4b,ff02::fb,MDNS,107,"Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question"
931,23.851949,HewlettP_81:05:00,Broadcast,ARP,60,Who has 10.12.34.126? Tell 10.12.63.254
932,23.851982,HewlettP_81:05:00,Broadcast,ARP,60,Who has 10.12.49.251? Tell 10.12.63.254
933,24.055274,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.37.102? Tell 10.12.32.1
934,24.055318,fe80::c8dd:b2ff:fe91:8fb2,ff02::fb,MDNS,143,"Standard query 0x0000 ANY Android.local, ""QM"" question ANY Android.local, ""QM"" question A 10.12.35.98 AAAA fe80::c8dd:b2ff:fe91:8fb2"
935,24.055475,HewlettP_81:05:00,Broadcast,ARP,60,Who has 10.12.38.12? Tell 10.12.63.254
936,24.058536,HewlettP_81:05:00,Broadcast,ARP,60,Who has 10.12.37.13? Tell 10.12.63.254
937,24.058557,fe80::8ab:1287:d1bc:e3ee,ff02::fb,MDNS,913,"Standard query response 0x0000 PTR Hemaâ\200\231s MacBook Pro._airplay._tcp.local PTR A4CF995F3A5A@Hemaâ\200\231s MacBook Pro._raop._tcp.local TXT, cache flush TXT, cache flush SRV, cache flush 0 0 7000 Hemas-MacBook-Pro.local SRV, cache flush 0 0 7000 Hemas-MacBook-Pro.local AAAA, cache flush fe80::8ab:1287:d1bc:e3ee A, cache flush 10.12.50.132 NSEC, cache flush Hemaâ\200\231s MacBook Pro._airplay._tcp.local NSEC, cache flush A4CF995F3A5A@Hemaâ\200\231s MacBook Pro._raop._tcp.local NSEC, cache flush Hemas-MacBook-Pro.local"
938,24.15557,fe80::c8dd:b2ff:fe91:8fb2,ff02::fb,ICMPv6,86,Multicast Listener Report
939,24.273327,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.35.48? Tell 10.12.32.1
940,24.273354,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.52.114? Tell 10.12.32.1
941,24.273362,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.45.34? Tell 10.12.32.1
942,24.27337,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.38.14? Tell 10.12.32.1
943,24.275205,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.51.5? Tell 10.12.32.1
944,24.275224,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.38.2? Tell 10.12.32.1
945,24.275232,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.50.170? Tell 10.12.32.1
946,24.275238,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.51.101? Tell 10.12.32.1
947,24.275245,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.35.116? Tell 10.12.32.1
948,24.275252,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.35.40? Tell 10.12.32.1
949,24.275258,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.49.134? Tell 10.12.32.1
950,24.277748,fe80::c8dd:b2ff:fe91:8fb2,ff02::fb,MDNS,143,"Standard query 0x0000 ANY Android.local, ""QM"" question ANY Android.local, ""QM"" question A 10.12.35.98 AAAA fe80::c8dd:b2ff:fe91:8fb2"
951,24.338989,10.12.35.246,52.137.103.130,TCP,54,"[TCP Retransmission] 52316  >  443 [FIN, ACK] Seq=1 Ack=1 Win=256 Len=0"
952,24.360432,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.53.210? Tell 10.12.32.1
953,24.462525,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.37.225? Tell 10.12.32.1
954,24.564915,HewlettP_81:05:00,Broadcast,ARP,60,Who has 10.12.38.16? Tell 10.12.63.254
955,24.564944,fe80::c8dd:b2ff:fe91:8fb2,ff02::fb,MDNS,151,"Standard query response 0x0000 A, cache flush 10.12.35.98 AAAA, cache flush fe80::c8dd:b2ff:fe91:8fb2 NSEC, cache flush Android.local"
956,24.56505,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.52.3? Tell 10.12.32.1
957,24.565059,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.49.167? Tell 10.12.32.1
958,24.667339,HewlettP_81:05:00,Broadcast,ARP,60,Who has 10.12.38.102? Tell 10.12.63.254
959,24.667367,fe80::c8dd:b2ff:fe91:8fb2,ff02::fb,MDNS,524,"Standard query response 0x0000 PTR, cache flush Android.local PTR, cache flush Android.local TXT, cache flush PTR _mi-connect._udp.local PTR {""nm"":""Keerthana Redmi"",""as"":""[8194]"",""ip"":""98""}._mi-connect._udp.local SRV, cache flush 0 0 56666 Android.local NSEC, cache flush 98.35.12.10.in-addr.arpa NSEC, cache flush 2.B.F.8.1.9.E.F.F.F.2.B.D.D.8.C.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush {""nm"":""Keerthana Redmi"",""as"":""[8194]"",""ip"":""98""}._mi-connect._udp.local"
960,24.871881,HewlettP_81:05:00,Broadcast,ARP,60,Who has 10.12.34.126? Tell 10.12.63.254
961,24.871912,HewlettP_81:05:00,Broadcast,ARP,60,Who has 10.12.35.17? Tell 10.12.63.254
962,24.87192,HewlettP_81:05:00,Broadcast,ARP,60,Who has 10.12.52.67? Tell 10.12.63.254
963,25.101243,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.34.106? Tell 10.12.32.1
964,25.101271,HewlettP_81:05:00,Broadcast,ARP,60,Who has 10.12.38.12? Tell 10.12.63.254
965,25.101279,HewlettP_81:05:00,Broadcast,ARP,60,Who has 10.12.37.13? Tell 10.12.63.254
966,25.187011,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.49.181? Tell 10.12.32.1
967,25.187049,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.37.204? Tell 10.12.32.1
968,25.188856,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.35.238? Tell 10.12.32.1
969,25.18888,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.34.30? Tell 10.12.32.1
970,25.188889,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.34.222? Tell 10.12.32.1
971,25.188897,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.34.147? Tell 10.12.32.1
972,25.188905,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.50.151? Tell 10.12.32.1
973,25.188912,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.53.205? Tell 10.12.32.1
974,25.191161,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.35.23? Tell 10.12.32.1
975,25.191171,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.37.36? Tell 10.12.32.1
976,25.191176,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.36.188? Tell 10.12.32.1
977,25.191181,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.50.90? Tell 10.12.32.1
978,25.292731,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.52.229? Tell 10.12.32.1
979,25.29276,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.49.188? Tell 10.12.32.1
980,25.29277,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.54.73? Tell 10.12.32.1
981,25.294328,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.38.87? Tell 10.12.32.1
982,25.294346,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.35.94? Tell 10.12.32.1
983,25.294355,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.37.220? Tell 10.12.32.1
984,25.294363,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.37.102? Tell 10.12.32.1
985,25.383889,HewlettP_81:05:00,Broadcast,ARP,60,Who has 10.12.36.253? Tell 10.12.63.254
986,25.588683,fe80::c8dd:b2ff:fe91:8fb2,ff02::fb,MDNS,151,"Standard query response 0x0000 A, cache flush 10.12.35.98 AAAA, cache flush fe80::c8dd:b2ff:fe91:8fb2 NSEC, cache flush Android.local"
987,25.690882,HewlettP_81:05:00,Broadcast,ARP,60,Who has 10.12.38.102? Tell 10.12.63.254
988,25.69091,HewlettP_81:05:00,Broadcast,ARP,60,Who has 10.12.36.222? Tell 10.12.63.254
989,25.793,fe80::90e6:2bff:fec5:cd4b,ff02::fb,MDNS,107,"Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question"
990,25.895373,HewlettP_81:05:00,Broadcast,ARP,60,Who has 10.12.34.126? Tell 10.12.63.254
991,25.895402,HewlettP_81:05:00,Broadcast,ARP,60,Who has 10.12.35.17? Tell 10.12.63.254
992,25.89541,HewlettP_81:05:00,Broadcast,ARP,60,Who has 10.12.49.251? Tell 10.12.63.254
993,25.895417,HewlettP_81:05:00,Broadcast,ARP,60,Who has 10.12.52.76? Tell 10.12.63.254
994,25.895424,HewlettP_81:05:00,Broadcast,ARP,60,Who has 10.12.52.67? Tell 10.12.63.254
995,26.100426,HewlettP_81:05:00,Broadcast,ARP,60,Who has 10.12.38.12? Tell 10.12.63.254
996,26.100455,HewlettP_81:05:00,Broadcast,ARP,60,Who has 10.12.35.243? Tell 10.12.63.254
997,26.205452,IETF-VRRP-VRID_fe,Broadcast,ARP,60,Who has 10.12.38.14? Tell 10.12.32.1
